review_id,viewer_id,movie_id,rating,review_text,sentiment,review_date
REV1879,VWR1285,MOV013,1,Could not finish it.,Negative,2025-04-10
REV1880,VWR1017,MOV038,3,Average movie experience.,Neutral,2025-01-14
REV1881,VWR1317,MOV017,3,Pacing felt a bit slow.,Neutral,2025-05-31
REV1882,VWR1171,MOV003,1,Could not finish it.,Negative,2025-07-16
REV1883,VWR0093,MOV059,2,Terrible plot and awful acting.,Negative,2025-07-10
REV1884,VWR0033,MOV034,3,Average movie experience.,Neutral,2025-06-12
REV1885,VWR0030,MOV015,2,Terrible plot and awful acting.,Negative,2025-05-10
REV1886,VWR0678,MOV060,2,Terrible plot and awful acting.,Negative,2025-09-11
REV1887,VWR1488,MOV048,4,An absolute masterpiece.,Positive,2025-07-31
REV1888,VWR1159,MOV013,4,Loved the character development.,Positive,2025-04-05
REV1889,VWR1033,MOV018,2,Expected much better.,Negative,2025-11-11
REV1890,VWR0917,MOV046,1,Waste of time.,Negative,2025-10-21
REV1891,VWR0559,MOV024,2,Waste of time.,Negative,2025-07-10
REV1892,VWR0172,MOV002,4,Strong pacing and high production quality.,Positive,2025-02-18
REV1893,VWR0460,MOV057,5,Will definitely watch again.,Positive,2025-08-17
REV1894,VWR1363,MOV036,3,"It was okay, not great.",Neutral,2025-08-08
REV1895,VWR0949,MOV043,3,"It was okay, not great.",Neutral,2025-08-06
REV1896,VWR0417,MOV003,3,"It was okay, not great.",Neutral,2025-06-09
REV1897,VWR1378,MOV039,3,Pacing felt a bit slow.,Neutral,2025-11-03
REV1898,VWR0322,MOV059,5,An absolute masterpiece.,Positive,2025-11-03
REV1899,VWR1302,MOV022,1,Expected much better.,Negative,2025-08-23
REV1900,VWR1022,MOV028,1,Expected much better.,Negative,2025-01-16
REV1901,VWR0051,MOV001,5,Strong pacing and high production quality.,Positive,2025-08-24
REV1902,VWR0530,MOV041,3,Pacing felt a bit slow.,Neutral,2025-06-07
REV1903,VWR1092,MOV059,3,Pacing felt a bit slow.,Neutral,2025-10-07
REV1904,VWR0003,MOV041,2,Terrible plot and awful acting.,Negative,2025-08-31
REV1905,VWR1314,MOV033,5,Will definitely watch again.,Positive,2025-05-28
REV1906,VWR0398,MOV004,3,"It was okay, not great.",Neutral,2025-03-11
REV1907,VWR1080,MOV013,3,Pacing felt a bit slow.,Neutral,2025-04-13
REV1908,VWR0525,MOV037,4,Will definitely watch again.,Positive,2025-12-13
REV1909,VWR1454,MOV051,3,Decent watch for a Sunday afternoon.,Neutral,2025-09-02
REV1910,VWR1317,MOV018,4,Loved the character development.,Positive,2025-11-23
REV1911,VWR1096,MOV053,5,Strong pacing and high production quality.,Positive,2025-06-14
REV1912,VWR1420,MOV055,1,Expected much better.,Negative,2025-07-09
REV1913,VWR0717,MOV036,3,"Nothing special, but not bad.",Neutral,2025-01-26
REV1914,VWR0505,MOV037,3,"Nothing special, but not bad.",Neutral,2025-08-09
REV1915,VWR0836,MOV050,2,Could not finish it.,Negative,2025-08-24
REV1916,VWR0464,MOV003,5,Incredible visual effects.,Positive,2025-03-13
REV1917,VWR0975,MOV004,1,Expected much better.,Negative,2025-04-13
REV1918,VWR1306,MOV014,5,Loved the character development.,Positive,2025-06-09
REV1919,VWR0629,MOV056,5,An absolute masterpiece.,Positive,2025-11-11
REV1920,VWR1316,MOV030,2,Waste of time.,Negative,2025-07-28
REV1921,VWR0843,MOV023,3,"Nothing special, but not bad.",Neutral,2025-01-12
REV1922,VWR0442,MOV037,2,Waste of time.,Negative,2025-12-02
REV1923,VWR0797,MOV052,2,Very disappointing.,Negative,2025-03-28
REV1924,VWR1400,MOV014,3,Decent watch for a Sunday afternoon.,Neutral,2025-07-27
REV1925,VWR0703,MOV018,2,Expected much better.,Negative,2025-04-14
REV1926,VWR1237,MOV053,1,Very disappointing.,Negative,2025-06-22
REV1927,VWR0260,MOV027,1,Could not finish it.,Negative,2025-09-06
REV1928,VWR1472,MOV028,1,Waste of time.,Negative,2025-08-12
REV1929,VWR1472,MOV034,4,Will definitely watch again.,Positive,2025-03-26
REV1930,VWR0355,MOV011,1,Terrible plot and awful acting.,Negative,2025-11-03
REV1931,VWR0411,MOV017,3,Pacing felt a bit slow.,Neutral,2025-01-29
REV1932,VWR1239,MOV040,1,Could not finish it.,Negative,2025-01-13
REV1933,VWR0273,MOV010,2,Expected much better.,Negative,2025-07-15
REV1934,VWR1355,MOV054,5,An absolute masterpiece.,Positive,2025-08-02
REV1935,VWR0075,MOV060,5,Will definitely watch again.,Positive,2025-11-15
REV1936,VWR0457,MOV030,2,Very disappointing.,Negative,2025-10-03
REV1937,VWR0839,MOV054,3,"It was okay, not great.",Neutral,2025-12-16
REV1938,VWR0493,MOV029,2,Could not finish it.,Negative,2025-08-10
REV1939,VWR1172,MOV033,5,An absolute masterpiece.,Positive,2025-01-30
REV1940,VWR0216,MOV032,5,Will definitely watch again.,Positive,2025-02-28
REV1941,VWR0403,MOV038,1,Expected much better.,Negative,2025-10-09
REV1942,VWR0642,MOV025,5,Incredible visual effects.,Positive,2025-10-23
REV1943,VWR0303,MOV029,2,Very disappointing.,Negative,2025-03-31
REV1944,VWR0013,MOV003,4,Will definitely watch again.,Positive,2025-10-12
REV1945,VWR0123,MOV013,4,Incredible visual effects.,Positive,2025-12-30
REV1946,VWR0288,MOV026,4,Strong pacing and high production quality.,Positive,2025-12-18
REV1947,VWR0098,MOV017,2,Waste of time.,Negative,2025-06-26
REV1948,VWR0912,MOV026,1,Terrible plot and awful acting.,Negative,2025-06-09
REV1949,VWR0936,MOV033,4,Loved the character development.,Positive,2025-01-21
REV1950,VWR0704,MOV028,3,"Nothing special, but not bad.",Neutral,2025-11-18
REV1951,VWR0615,MOV014,3,"Nothing special, but not bad.",Neutral,2025-01-10
REV1952,VWR0242,MOV002,2,Terrible plot and awful acting.,Negative,2025-11-28
REV1953,VWR0930,MOV032,2,Very disappointing.,Negative,2025-10-31
REV1954,VWR0529,MOV054,2,Waste of time.,Negative,2025-05-16
REV1955,VWR0196,MOV056,3,Decent watch for a Sunday afternoon.,Neutral,2025-11-29
REV1956,VWR0774,MOV037,3,Average movie experience.,Neutral,2025-10-01
REV1957,VWR0253,MOV060,5,An absolute masterpiece.,Positive,2025-03-09
REV1958,VWR0068,MOV045,2,Could not finish it.,Negative,2025-03-27
REV1959,VWR0868,MOV003,3,Average movie experience.,Neutral,2025-08-31
REV1960,VWR0900,MOV002,5,Loved the character development.,Positive,2025-11-19
REV1961,VWR0892,MOV028,3,Decent watch for a Sunday afternoon.,Neutral,2025-08-04
REV1962,VWR0130,MOV036,1,Very disappointing.,Negative,2025-07-29
REV1963,VWR1035,MOV019,1,Could not finish it.,Negative,2025-11-25
REV1964,VWR0065,MOV012,4,Will definitely watch again.,Positive,2025-09-16
REV1965,VWR1095,MOV005,5,Strong pacing and high production quality.,Positive,2025-06-22
REV1966,VWR0467,MOV031,2,Could not finish it.,Negative,2025-07-13
REV1967,VWR0234,MOV050,4,Will definitely watch again.,Positive,2025-03-17
REV1968,VWR0257,MOV035,4,An absolute masterpiece.,Positive,2025-06-29
REV1969,VWR1380,MOV027,3,Decent watch for a Sunday afternoon.,Neutral,2025-11-05
REV1970,VWR0536,MOV039,3,"Nothing special, but not bad.",Neutral,2025-08-29
REV1971,VWR1049,MOV044,1,Expected much better.,Negative,2025-02-25
REV1972,VWR0291,MOV026,4,Will definitely watch again.,Positive,2025-10-24
REV1973,VWR1156,MOV057,5,Incredible visual effects.,Positive,2025-08-19
REV1974,VWR1457,MOV010,5,Incredible visual effects.,Positive,2025-01-21
REV1975,VWR1401,MOV016,5,Incredible visual effects.,Positive,2025-12-02
REV1976,VWR0361,MOV003,3,"Nothing special, but not bad.",Neutral,2025-11-25
REV1977,VWR1240,MOV012,5,Loved the character development.,Positive,2025-06-09
REV1978,VWR1432,MOV058,1,Waste of time.,Negative,2025-06-22
REV1979,VWR1285,MOV039,1,Could not finish it.,Negative,2025-08-10
REV1980,VWR0508,MOV004,5,Strong pacing and high production quality.,Positive,2025-03-04
REV1981,VWR1052,MOV022,5,Will definitely watch again.,Positive,2025-07-03
REV1982,VWR1108,MOV034,2,Terrible plot and awful acting.,Negative,2025-11-29
REV1983,VWR0688,MOV048,5,An absolute masterpiece.,Positive,2025-12-26
REV1984,VWR0703,MOV020,5,Incredible visual effects.,Positive,2025-09-10
REV1985,VWR0149,MOV028,2,Terrible plot and awful acting.,Negative,2025-12-20
REV1986,VWR0901,MOV019,2,Terrible plot and awful acting.,Negative,2025-02-08
REV1987,VWR1410,MOV009,3,Pacing felt a bit slow.,Neutral,2026-01-01
REV1988,VWR0220,MOV004,3,Decent watch for a Sunday afternoon.,Neutral,2025-08-16
REV1989,VWR0528,MOV046,2,Waste of time.,Negative,2025-11-05
REV1990,VWR0778,MOV030,4,Incredible visual effects.,Positive,2025-04-09
REV1991,VWR1343,MOV009,4,Strong pacing and high production quality.,Positive,2025-10-08
REV1992,VWR1132,MOV054,2,Terrible plot and awful acting.,Negative,2025-11-16
REV1993,VWR0588,MOV042,2,Could not finish it.,Negative,2025-10-16
REV1994,VWR1431,MOV035,2,Could not finish it.,Negative,2025-01-03
REV1995,VWR1208,MOV032,4,Will definitely watch again.,Positive,2025-10-18
REV1996,VWR1163,MOV023,5,Will definitely watch again.,Positive,2025-12-27
REV1997,VWR1338,MOV006,3,Average movie experience.,Neutral,2025-12-20
REV1998,VWR0387,MOV041,4,Loved the character development.,Positive,2025-05-05
REV1999,VWR0323,MOV027,5,An absolute masterpiece.,Positive,2025-12-03
REV2000,VWR0715,MOV031,4,Incredible visual effects.,Positive,2025-05-24
REV2001,VWR0700,MOV011,1,Waste of time.,Negative,2025-12-09
REV2002,VWR0354,MOV014,5,An absolute masterpiece.,Positive,2025-09-18
REV2003,VWR0002,MOV011,5,Loved the character development.,Positive,2025-04-23
REV2004,VWR0298,MOV033,3,Pacing felt a bit slow.,Neutral,2025-04-17
REV2005,VWR0791,MOV018,4,Strong pacing and high production quality.,Positive,2025-12-30
REV2006,VWR1466,MOV027,4,Strong pacing and high production quality.,Positive,2025-05-14
REV2007,VWR1105,MOV020,4,Incredible visual effects.,Positive,2025-07-19
REV2008,VWR0798,MOV028,1,Could not finish it.,Negative,2025-11-05
REV2009,VWR1019,MOV054,2,Waste of time.,Negative,2025-11-18
REV2010,VWR0638,MOV011,4,Incredible visual effects.,Positive,2025-04-09
REV2011,VWR1384,MOV024,1,Expected much better.,Negative,2025-10-05
REV2012,VWR1033,MOV047,1,Very disappointing.,Negative,2025-03-23
REV2013,VWR0780,MOV057,3,Decent watch for a Sunday afternoon.,Neutral,2025-10-28
REV2014,VWR1311,MOV003,3,"Nothing special, but not bad.",Neutral,2025-09-25
REV2015,VWR0058,MOV006,3,Average movie experience.,Neutral,2025-06-07
REV2016,VWR1246,MOV005,1,Expected much better.,Negative,2025-06-06
REV2017,VWR0507,MOV040,1,Could not finish it.,Negative,2025-04-25
REV2018,VWR0531,MOV042,5,Loved the character development.,Positive,2025-10-19
REV2019,VWR0574,MOV037,4,Incredible visual effects.,Positive,2025-10-19
REV2020,VWR0921,MOV022,4,Loved the character development.,Positive,2025-07-27
REV2021,VWR1271,MOV060,2,Waste of time.,Negative,2025-11-14
REV2022,VWR0074,MOV050,4,An absolute masterpiece.,Positive,2025-03-09
REV2023,VWR0865,MOV058,5,An absolute masterpiece.,Positive,2025-06-25
REV2024,VWR0859,MOV013,2,Waste of time.,Negative,2025-02-06
REV2025,VWR0601,MOV057,2,Expected much better.,Negative,2025-07-07
REV2026,VWR0374,MOV050,4,Will definitely watch again.,Positive,2025-03-28
REV2027,VWR0767,MOV040,5,Loved the character development.,Positive,2025-07-23
REV2028,VWR0901,MOV018,4,Will definitely watch again.,Positive,2025-10-19
REV2029,VWR1080,MOV001,5,Strong pacing and high production quality.,Positive,2025-03-02
REV2030,VWR0876,MOV048,5,An absolute masterpiece.,Positive,2025-08-30
REV2031,VWR1293,MOV047,5,Strong pacing and high production quality.,Positive,2025-03-28
REV2032,VWR0156,MOV023,2,Terrible plot and awful acting.,Negative,2025-07-03
REV2033,VWR0727,MOV016,5,Incredible visual effects.,Positive,2025-11-17
REV2034,VWR0351,MOV021,1,Expected much better.,Negative,2025-07-29
REV2035,VWR1090,MOV037,2,Expected much better.,Negative,2025-06-16
REV2036,VWR0430,MOV018,2,Very disappointing.,Negative,2025-09-03
REV2037,VWR0776,MOV042,1,Expected much better.,Negative,2025-07-05
REV2038,VWR0673,MOV032,1,Expected much better.,Negative,2025-02-01
REV2039,VWR0108,MOV037,4,Loved the character development.,Positive,2025-06-01
REV2040,VWR0763,MOV011,1,Very disappointing.,Negative,2025-02-17
REV2041,VWR1452,MOV058,4,Strong pacing and high production quality.,Positive,2025-05-10
REV2042,VWR1120,MOV026,5,Strong pacing and high production quality.,Positive,2025-06-25
REV2043,VWR0809,MOV013,5,An absolute masterpiece.,Positive,2025-01-11
REV2044,VWR0793,MOV043,1,Could not finish it.,Negative,2025-03-15
REV2045,VWR1080,MOV013,3,Decent watch for a Sunday afternoon.,Neutral,2025-12-04
REV2046,VWR0140,MOV023,4,Strong pacing and high production quality.,Positive,2025-09-05
REV2047,VWR0058,MOV040,3,"Nothing special, but not bad.",Neutral,2025-10-13
REV2048,VWR0809,MOV035,2,Terrible plot and awful acting.,Negative,2025-07-06
REV2049,VWR0706,MOV045,1,Terrible plot and awful acting.,Negative,2025-08-04
REV2050,VWR0816,MOV049,4,An absolute masterpiece.,Positive,2025-01-07
REV2051,VWR0591,MOV038,5,Strong pacing and high production quality.,Positive,2025-04-09
REV2052,VWR1039,MOV010,3,Pacing felt a bit slow.,Neutral,2025-06-06
REV2053,VWR1086,MOV055,2,Could not finish it.,Negative,2025-08-17
REV2054,VWR1338,MOV058,3,"It was okay, not great.",Neutral,2025-06-11
REV2055,VWR1321,MOV001,5,Incredible visual effects.,Positive,2025-06-18
REV2056,VWR1364,MOV034,2,Terrible plot and awful acting.,Negative,2025-05-05
REV2057,VWR0573,MOV045,5,Strong pacing and high production quality.,Positive,2025-01-10
REV2058,VWR0031,MOV039,3,"It was okay, not great.",Neutral,2025-05-02
REV2059,VWR0001,MOV055,5,Will definitely watch again.,Positive,2025-07-21
REV2060,VWR0772,MOV053,3,"Nothing special, but not bad.",Neutral,2025-06-10
REV2061,VWR0919,MOV044,5,Will definitely watch again.,Positive,2025-04-28
REV2062,VWR0254,MOV037,4,Loved the character development.,Positive,2025-03-03
REV2063,VWR0572,MOV008,4,An absolute masterpiece.,Positive,2025-05-04
REV2064,VWR1355,MOV046,1,Expected much better.,Negative,2025-06-16
REV2065,VWR0904,MOV009,3,"It was okay, not great.",Neutral,2025-07-08
REV2066,VWR1455,MOV013,2,Waste of time.,Negative,2025-05-16
REV2067,VWR0481,MOV034,4,Will definitely watch again.,Positive,2025-01-19
REV2068,VWR0552,MOV023,4,Will definitely watch again.,Positive,2025-05-29
REV2069,VWR0970,MOV002,5,Strong pacing and high production quality.,Positive,2025-09-27
REV2070,VWR0650,MOV046,5,Loved the character development.,Positive,2025-08-15
REV2071,VWR1237,MOV027,2,Expected much better.,Negative,2025-06-06
REV2072,VWR0709,MOV002,4,Will definitely watch again.,Positive,2025-01-23
REV2073,VWR0577,MOV013,5,Incredible visual effects.,Positive,2025-11-22
REV2074,VWR0812,MOV034,3,Decent watch for a Sunday afternoon.,Neutral,2025-03-25
REV2075,VWR0887,MOV016,3,Decent watch for a Sunday afternoon.,Neutral,2025-10-20
REV2076,VWR0787,MOV052,1,Could not finish it.,Negative,2025-02-08
REV2077,VWR1295,MOV052,2,Could not finish it.,Negative,2025-03-01
REV2078,VWR1476,MOV040,5,Will definitely watch again.,Positive,2025-08-14
REV2079,VWR1041,MOV039,3,"Nothing special, but not bad.",Neutral,2025-07-01
REV2080,VWR0429,MOV018,5,Will definitely watch again.,Positive,2025-03-24
REV2081,VWR0308,MOV042,5,Will definitely watch again.,Positive,2025-02-07
REV2082,VWR1465,MOV024,2,Very disappointing.,Negative,2025-11-21
REV2083,VWR0956,MOV048,1,Very disappointing.,Negative,2025-07-15
REV2084,VWR0232,MOV024,2,Waste of time.,Negative,2025-04-12
REV2085,VWR0928,MOV024,5,An absolute masterpiece.,Positive,2025-04-27
REV2086,VWR0303,MOV038,2,Could not finish it.,Negative,2025-05-27
REV2087,VWR0034,MOV060,1,Very disappointing.,Negative,2025-02-23
REV2088,VWR0352,MOV060,2,Expected much better.,Negative,2025-10-21
REV2089,VWR0899,MOV045,1,Expected much better.,Negative,2025-02-15
REV2090,VWR1040,MOV016,5,Strong pacing and high production quality.,Positive,2025-09-27
REV2091,VWR0165,MOV034,2,Expected much better.,Negative,2025-04-03
REV2092,VWR0635,MOV051,5,An absolute masterpiece.,Positive,2025-04-24
REV2093,VWR0034,MOV011,1,Terrible plot and awful acting.,Negative,2025-03-02
REV2094,VWR0519,MOV010,5,Loved the character development.,Positive,2025-06-09
REV2095,VWR0589,MOV044,1,Waste of time.,Negative,2025-04-18
REV2096,VWR1096,MOV035,5,Incredible visual effects.,Positive,2025-01-19
REV2097,VWR0317,MOV030,2,Could not finish it.,Negative,2025-04-02
REV2098,VWR1492,MOV038,2,Expected much better.,Negative,2025-08-21
REV2099,VWR0976,MOV031,5,Loved the character development.,Positive,2025-05-24
REV2100,VWR0931,MOV022,4,Incredible visual effects.,Positive,2025-04-04
REV2101,VWR0741,MOV034,3,Pacing felt a bit slow.,Neutral,2025-12-16
REV2102,VWR0429,MOV029,4,Incredible visual effects.,Positive,2025-12-02
REV2103,VWR0291,MOV035,1,Could not finish it.,Negative,2025-10-02
REV2104,VWR0571,MOV010,1,Could not finish it.,Negative,2025-01-29
REV2105,VWR0519,MOV054,2,Could not finish it.,Negative,2025-05-02
REV2106,VWR0169,MOV059,2,Expected much better.,Negative,2025-04-16
REV2107,VWR0794,MOV030,2,Waste of time.,Negative,2025-08-18
REV2108,VWR0634,MOV018,4,Will definitely watch again.,Positive,2025-08-27
REV2109,VWR1466,MOV013,2,Waste of time.,Negative,2025-08-07
REV2110,VWR1363,MOV035,1,Waste of time.,Negative,2025-05-15
REV2111,VWR0487,MOV045,4,An absolute masterpiece.,Positive,2025-07-08
REV2112,VWR0808,MOV059,2,Waste of time.,Negative,2025-09-26
REV2113,VWR1429,MOV025,3,"It was okay, not great.",Neutral,2025-09-24
REV2114,VWR0739,MOV038,2,Very disappointing.,Negative,2025-02-01
REV2115,VWR0705,MOV021,2,Expected much better.,Negative,2025-08-17
REV2116,VWR1320,MOV010,4,Incredible visual effects.,Positive,2025-10-08
REV2117,VWR1347,MOV059,4,Strong pacing and high production quality.,Positive,2025-03-18
REV2118,VWR0742,MOV009,4,Incredible visual effects.,Positive,2025-10-23
REV2119,VWR0161,MOV009,5,Loved the character development.,Positive,2025-06-25
REV2120,VWR1471,MOV027,1,Terrible plot and awful acting.,Negative,2025-04-19
REV2121,VWR1081,MOV007,1,Expected much better.,Negative,2025-08-10
REV2122,VWR0898,MOV026,2,Waste of time.,Negative,2025-02-05
REV2123,VWR0180,MOV001,5,Strong pacing and high production quality.,Positive,2025-07-15
REV2124,VWR1393,MOV024,1,Waste of time.,Negative,2025-07-24
REV2125,VWR0956,MOV012,2,Terrible plot and awful acting.,Negative,2025-07-23
REV2126,VWR0350,MOV008,1,Could not finish it.,Negative,2025-08-04
REV2127,VWR1239,MOV047,4,Incredible visual effects.,Positive,2025-04-14
REV2128,VWR0992,MOV001,3,"Nothing special, but not bad.",Neutral,2025-12-20
REV2129,VWR0399,MOV049,4,Will definitely watch again.,Positive,2025-03-04
REV2130,VWR0766,MOV013,5,An absolute masterpiece.,Positive,2025-10-01
REV2131,VWR0555,MOV047,4,Incredible visual effects.,Positive,2025-08-03
REV2132,VWR0193,MOV032,4,Incredible visual effects.,Positive,2025-05-15
REV2133,VWR0797,MOV058,3,Average movie experience.,Neutral,2025-11-27
REV2134,VWR0820,MOV007,5,An absolute masterpiece.,Positive,2025-07-03
REV2135,VWR0959,MOV038,5,Will definitely watch again.,Positive,2025-11-07
REV2136,VWR0474,MOV036,2,Could not finish it.,Negative,2025-10-31
REV2137,VWR1024,MOV011,3,Pacing felt a bit slow.,Neutral,2025-08-04
REV2138,VWR0614,MOV024,3,Average movie experience.,Neutral,2025-08-29
REV2139,VWR1430,MOV056,1,Could not finish it.,Negative,2025-08-25
REV2140,VWR1018,MOV038,3,"Nothing special, but not bad.",Neutral,2025-03-09
REV2141,VWR0269,MOV021,3,Average movie experience.,Neutral,2025-07-25
REV2142,VWR0488,MOV055,3,"It was okay, not great.",Neutral,2025-10-07
REV2143,VWR1149,MOV006,4,Strong pacing and high production quality.,Positive,2025-05-17
REV2144,VWR0866,MOV051,2,Waste of time.,Negative,2025-08-07
REV2145,VWR0676,MOV038,3,Pacing felt a bit slow.,Neutral,2025-07-08
REV2146,VWR1016,MOV054,1,Could not finish it.,Negative,2025-09-03
REV2147,VWR1188,MOV005,1,Very disappointing.,Negative,2025-06-15
REV2148,VWR1343,MOV006,4,Will definitely watch again.,Positive,2025-04-28
REV2149,VWR1176,MOV008,2,Expected much better.,Negative,2025-11-23
REV2150,VWR0394,MOV034,2,Expected much better.,Negative,2025-12-26
REV2151,VWR0459,MOV033,3,Decent watch for a Sunday afternoon.,Neutral,2025-06-17
REV2152,VWR0341,MOV036,5,Incredible visual effects.,Positive,2025-02-07
REV2153,VWR0279,MOV054,4,Will definitely watch again.,Positive,2025-12-24
REV2154,VWR0343,MOV033,1,Waste of time.,Negative,2025-12-24
REV2155,VWR1301,MOV040,2,Very disappointing.,Negative,2025-06-06
REV2156,VWR0349,MOV035,1,Waste of time.,Negative,2025-01-14
REV2157,VWR0139,MOV021,4,Incredible visual effects.,Positive,2025-12-24
REV2158,VWR0454,MOV006,4,Loved the character development.,Positive,2025-01-14
REV2159,VWR0831,MOV053,4,Strong pacing and high production quality.,Positive,2025-07-28
REV2160,VWR0793,MOV027,3,"It was okay, not great.",Neutral,2025-07-27
REV2161,VWR0845,MOV013,3,Decent watch for a Sunday afternoon.,Neutral,2025-11-28
REV2162,VWR0789,MOV004,1,Very disappointing.,Negative,2025-05-15
REV2163,VWR0628,MOV054,1,Waste of time.,Negative,2025-07-20
REV2164,VWR0755,MOV053,5,Incredible visual effects.,Positive,2025-02-01
REV2165,VWR1269,MOV051,2,Expected much better.,Negative,2025-03-06
REV2166,VWR1003,MOV038,3,Pacing felt a bit slow.,Neutral,2025-01-20
REV2167,VWR1223,MOV034,3,Decent watch for a Sunday afternoon.,Neutral,2025-09-13
REV2168,VWR1217,MOV044,3,"It was okay, not great.",Neutral,2025-11-28
REV2169,VWR0252,MOV060,1,Terrible plot and awful acting.,Negative,2025-05-21
REV2170,VWR0405,MOV021,3,Pacing felt a bit slow.,Neutral,2025-02-22
REV2171,VWR0820,MOV029,4,An absolute masterpiece.,Positive,2025-06-02
REV2172,VWR0869,MOV046,2,Could not finish it.,Negative,2025-07-03
REV2173,VWR0894,MOV057,2,Expected much better.,Negative,2025-12-18
REV2174,VWR1391,MOV007,3,Decent watch for a Sunday afternoon.,Neutral,2025-03-19
REV2175,VWR0242,MOV041,2,Expected much better.,Negative,2025-06-03
REV2176,VWR0086,MOV051,5,An absolute masterpiece.,Positive,2025-01-22
REV2177,VWR0906,MOV059,4,Strong pacing and high production quality.,Positive,2025-06-21
REV2178,VWR0362,MOV022,4,Loved the character development.,Positive,2025-12-22
REV2179,VWR1199,MOV021,3,"Nothing special, but not bad.",Neutral,2025-03-13
REV2180,VWR1113,MOV035,5,Loved the character development.,Positive,2025-02-07
REV2181,VWR0508,MOV027,3,Average movie experience.,Neutral,2025-10-22
REV2182,VWR0336,MOV060,2,Could not finish it.,Negative,2025-03-04
REV2183,VWR1319,MOV030,3,Decent watch for a Sunday afternoon.,Neutral,2025-05-26
REV2184,VWR0617,MOV054,1,Could not finish it.,Negative,2025-04-07
REV2185,VWR1347,MOV013,2,Waste of time.,Negative,2025-11-02
REV2186,VWR0151,MOV044,4,Incredible visual effects.,Positive,2025-07-09
REV2187,VWR0067,MOV035,5,Strong pacing and high production quality.,Positive,2025-05-27
REV2188,VWR0053,MOV019,4,Incredible visual effects.,Positive,2025-03-31
REV2189,VWR1457,MOV021,5,Loved the character development.,Positive,2025-05-22
REV2190,VWR0232,MOV005,1,Waste of time.,Negative,2025-08-01
REV2191,VWR0986,MOV053,1,Terrible plot and awful acting.,Negative,2025-03-14
REV2192,VWR0158,MOV023,4,Strong pacing and high production quality.,Positive,2025-03-31
REV2193,VWR0598,MOV026,1,Waste of time.,Negative,2025-05-02
REV2194,VWR1261,MOV034,2,Terrible plot and awful acting.,Negative,2025-05-27
REV2195,VWR0642,MOV020,2,Could not finish it.,Negative,2025-03-27
REV2196,VWR0310,MOV053,5,Loved the character development.,Positive,2025-04-06
REV2197,VWR1226,MOV024,1,Could not finish it.,Negative,2025-12-16
REV2198,VWR0920,MOV050,1,Terrible plot and awful acting.,Negative,2025-06-05
REV2199,VWR0016,MOV005,5,Loved the character development.,Positive,2025-01-10
REV2200,VWR0899,MOV017,4,Strong pacing and high production quality.,Positive,2025-04-24
REV2201,VWR0037,MOV017,3,Average movie experience.,Neutral,2025-12-29
REV2202,VWR0747,MOV050,2,Could not finish it.,Negative,2025-06-01
REV2203,VWR0652,MOV043,1,Terrible plot and awful acting.,Negative,2025-01-24
REV2204,VWR1184,MOV019,2,Terrible plot and awful acting.,Negative,2025-06-26
REV2205,VWR1297,MOV014,2,Terrible plot and awful acting.,Negative,2025-10-10
REV2206,VWR0774,MOV009,3,"Nothing special, but not bad.",Neutral,2025-10-28
REV2207,VWR0505,MOV017,1,Very disappointing.,Negative,2025-12-06
REV2208,VWR0690,MOV052,4,Loved the character development.,Positive,2025-03-22
REV2209,VWR1183,MOV016,1,Could not finish it.,Negative,2025-07-24
REV2210,VWR0367,MOV052,5,Will definitely watch again.,Positive,2025-02-06
REV2211,VWR0870,MOV028,2,Waste of time.,Negative,2025-03-18
REV2212,VWR1423,MOV053,3,Decent watch for a Sunday afternoon.,Neutral,2025-10-10
REV2213,VWR1259,MOV057,4,Strong pacing and high production quality.,Positive,2025-01-28
REV2214,VWR0469,MOV051,5,Loved the character development.,Positive,2025-06-11
REV2215,VWR1278,MOV052,3,Average movie experience.,Neutral,2025-12-29
REV2216,VWR0484,MOV055,3,"Nothing special, but not bad.",Neutral,2025-06-27
REV2217,VWR1219,MOV009,2,Very disappointing.,Negative,2025-07-13
REV2218,VWR0977,MOV012,4,Strong pacing and high production quality.,Positive,2025-09-01
REV2219,VWR1341,MOV001,5,Incredible visual effects.,Positive,2025-08-24
REV2220,VWR0582,MOV006,3,Average movie experience.,Neutral,2025-03-26
REV2221,VWR0994,MOV026,5,An absolute masterpiece.,Positive,2025-02-17
REV2222,VWR0057,MOV021,2,Very disappointing.,Negative,2025-08-06
REV2223,VWR0661,MOV035,5,An absolute masterpiece.,Positive,2025-10-16
REV2224,VWR0721,MOV006,2,Expected much better.,Negative,2025-08-06
REV2225,VWR0602,MOV050,4,Incredible visual effects.,Positive,2025-09-30
REV2226,VWR1055,MOV060,4,Loved the character development.,Positive,2025-01-21
REV2227,VWR1482,MOV038,5,Incredible visual effects.,Positive,2025-10-10
REV2228,VWR1488,MOV028,3,Average movie experience.,Neutral,2025-05-19
REV2229,VWR0005,MOV012,1,Could not finish it.,Negative,2025-12-21
REV2230,VWR0842,MOV034,3,"It was okay, not great.",Neutral,2025-09-04
REV2231,VWR1384,MOV059,1,Terrible plot and awful acting.,Negative,2025-11-29
REV2232,VWR0639,MOV056,2,Terrible plot and awful acting.,Negative,2025-01-31
REV2233,VWR1180,MOV020,3,"It was okay, not great.",Neutral,2025-07-14
